"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WDF2","WSF2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-19","10.07","0.15","84","90","79","  130","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-20","10.07","0.05","85","91","77","   90","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-21","8.72","0.65","83","90","77","  130","25.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-22","11.18","0.00","85","90","80","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-23","8.28","0.00","85","90","81","  120","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-24","6.49","0.00","85","91","80","  110","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-25","6.71","0.44","84","89","75","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-26","4.25","0.00","81","87","76","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-27","3.58","0.02","80","85","77","  140","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-28","4.25","0.46","79","87","72","  120","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-29","4.47","0.00","83","91","77","  110","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-30","4.25","0.00","83","90","77","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-08-31","3.58","0.41","81","90","74","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-01","3.13","0.00","82","90","77","  140","8.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-02","2.01","0.81","82","92","74","  250","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-03","4.03","1.13","81","91","76","  310","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-04","6.71","0.01","83","91","79","  110","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-05","8.05","0.00","85","92","80","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-06","8.50","0.00","85","91","82","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-07","4.70","0.03","83","89","76","   40","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-08","4.25","1.00","81","88","76","  190","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-09","6.49","0.04","83","90","78","   90","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-10","10.96","0.37","83","90","76","  100","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-11","6.71","0.37","82","89","75","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-12","4.03","0.00","80","86","75","  110","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-13","3.58","0.00","83","91","76","  110","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-14","6.49","0.00","84","91","77","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-15","5.14","1.38","81","88","73","   90","28.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-16","5.82","0.74","79","82","76","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-17","4.92","0.39","80","88","76","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-18","4.92","0.00","81","87","77","   80","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-19","5.82","1.52","81","90","74","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-20","6.04","0.08","81","88","76","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-21","4.92","0.01","80","87","75","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-22","5.59","0.00","83","91","77","  160","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-23","4.70","1.37","82","88","77","  260","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-24","5.37","0.01","84","92","79","  220","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-25","4.92","0.39","82","91","76","  300","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-26","7.38","0.11","83","91","79","  290","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-27","6.04","0.00","83","90","77","  290","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-28","6.26","0.26","82","88","74","  100","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-29","6.04","0.45","79","87","74","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-09-30","6.71","0.00","81","89","75","  100","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-01","10.29","0.00","83","89","78","   80","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-02","7.61","5.53","81","86","73","  130","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-03","6.26","0.11","79","85","74","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-04","5.14","0.00","81","88","75","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-05","5.14","0.00","81","88","76","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-06","4.25","0.00","82","88","75","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-07","5.37","0.01","81","91","75","  260","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-08","6.04","0.00","82","89","77","  260","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-09","4.25","0.00","80","88","72","  330","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-10","6.93","0.00","81","91","75","   70","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-11","7.38","0.00","81","88","74","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-12","5.14","0.00","80","87","72","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-13","4.25","0.00","79","86","72","   40","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-14","5.82","0.00","80","86","72","   90","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-15","5.59","0.00","80","89","74","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-16","5.82","0.00","80","87","74","   80","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-17","5.82","0.00","81","88","75","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-18","6.04","0.00","81","88","75","   90","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-19","6.04","0.00","82","87","77","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-20","4.03","0.20","81","90","77","  140","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-21","5.37","0.00","82","88","78","  110","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-22","4.92","0.29","81","86","77","  140","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-23","4.25","0.69","81","88","76","  280","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-24","5.82","0.03","77","81","73","   30","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-25","8.50","0.00","77","84","73","   60","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-26","5.82","0.00","77","83","71","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-27","6.49","0.00","76","82","70","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-28","6.49","0.00","78","85","72","   80","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-29","9.40","0.00","78","85","72","   70","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-30","12.08","0.00","80","85","76","   80","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-10-31","10.07","0.01","80","86","75","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-01","6.71","0.00","80","85","76","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-02","4.70","0.00","80","89","72","  250","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-03","10.07","0.00","76","83","69","   50","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-04","14.32","0.03","77","83","74","   50","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-05","15.66","0.00","79","83","75","   70","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-06","11.41","0.00","80","85","76","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-07","4.25","0.00","79","88","73","   60","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-08","8.05","0.17","77","84","72","   50","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-09","10.29","0.36","78","84","74","   80","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-10","8.28","0.19","78","85","75","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-11","7.16","0.00","78","85","74","   70","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-12","5.59","0.00","79","85","74","   60","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-13","11.41","0.10","75","79","69","   30","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-14","14.54","0.00","74","80","70","   80","23.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-15","12.30","0.00","76","82","73","   90","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-16","12.30","0.00","78","83","76","  100","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-17","9.84","0.00","79","84","75","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-18","3.13","0.00","78","82","73","  120","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-19","3.36","0.40","78","87","73","  120","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-20","3.13","0.00","77","84","72","  140","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-21","6.04","1.03","78","85","72","   80","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-22","9.62","1.01","76","82","73","   70","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-23","6.71","0.17","77","81","73","   50","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-24","7.38","0.10","76","84","70","   50","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-25","14.99","0.08","74","78","72","   90","25.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-26","12.75","0.37","77","83","74","  110","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-27","8.28","1.14","75","79","60","  230","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-28","8.95","0.00","63","74","52","   50","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-29","8.95","0.00","69","78","62","   50","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-11-30","6.93","0.58","71","83","63","   80","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-01","4.25","0.21","71","80","64","   90","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-02","4.92","0.00","70","77","63","  270","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-03","3.80","0.00","71","80","61","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-04","5.37","0.00","75","82","68","  130","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-05","8.95","0.00","76","83","70","  120","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-06","10.51","0.00","78","83","73","  140","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-07","6.93","0.13","76","83","70","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-08","11.63","0.06","77","83","72","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-09","10.51","0.00","78","83","75","  110","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-10","6.49","0.00","78","83","73","  120","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-11","6.71","0.04","78","84","72","  100","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-12","5.37","0.00","76","82","67","   40","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-13","10.51","0.01","72","79","65","  100","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-14","11.18","0.01","77","82","74","  110","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-15","7.61","0.00","79","86","74","  250","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-16","6.71","0.00","72","75","64","  350","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-17","6.93","0.00","69","79","61","   70","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-18","6.49","0.00","70","78","63","   40","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-19","8.72","0.00","69","79","60","   90","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-20","14.09","0.00","76","83","71","  110","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-21","13.42","0.00","78","83","75","  120","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-22","12.75","0.00","79","83","76","  130","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-23","8.95","0.00","79","83","73","  140","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-24","4.92","0.00","76","86","68","  360","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-25","9.62","0.09","72","79","68","   50","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-26","3.80","3.75","72","75","70","  230","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-27","6.49","0.25","74","80","68","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-28","12.75","0.12","76","80","72","  100","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-29","7.83","0.00","77","80","74","  190","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-30","3.58","0.00","75","81","72","  330","8.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2013-12-31","9.62","0.00","73","77","67","   50","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-01","10.07","0.08","77","82","73","  130","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-02","7.16","0.00","77","84","71","  210","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-03","8.05","0.00","69","73","61","  330","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-04","8.28","0.02","69","76","61","  100","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-05","8.50","0.01","76","82","70","  190","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-06","6.71","0.05","74","85","58","  340","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-07","10.51","0.05","57","58","49","  330","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-08","9.84","0.08","59","72","50","   60","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-09","9.17","0.25","74","79","71","  110","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-10","9.62","0.00","77","81","72","  130","21.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-11","8.95","0.00","78","83","72","  160","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-12","4.92","0.00","74","81","66","  330","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-13","6.04","0.00","73","81","65","  120","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-14","6.26","0.00","76","84","70","  210","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-15","5.59","0.30","70","72","60","  280","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-16","8.50","0.00","60","61","50","  310","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-17","4.92","0.00","54","66","46","  320","8.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-18","4.03","0.00","61","69","52","  340","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-19","3.80","0.00","56","69","46","  320","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-20","3.36","0.00","64","76","54","  270","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-21","6.71","0.18","66","73","61","  190","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-22","7.83","0.00","61","66","52","  310","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-23","5.82","0.00","57","72","47","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-24","8.05","0.00","64","73","58","  360","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-25","4.47","0.00","63","76","53","  140","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-26","3.58","0.00","68","78","56","  130","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-27","3.13","0.00","71","82","62","  160","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-28","4.25","0.00","72","81","63","  130","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-29","4.92","0.56","73","79","65","   30","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-30","5.82","0.25","65","70","61","   60","10.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-01-31","6.26","0.08","73","82","68","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-01","7.61","0.00","76","82","71","  120","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-02","8.95","0.01","76","81","71","  110","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-03","8.95","0.00","77","83","74","  130","17.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-04","10.74","0.00","77","82","73","  110","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-05","8.50","0.00","78","84","75","  130","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-06","4.47","0.00","77","84","72","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-07","4.92","0.00","75","83","68","  130","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-08","4.47","0.00","76","84","69","  140","14.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-09","5.14","0.00","74","80","68","   40","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-10","4.92","0.00","73","82","66","   40","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-11","4.47","0.00","76","84","69","  130","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-12","6.93","0.75","74","82","66","  120","36.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-13","9.84","0.18","71","76","58","  270","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-14","4.92","0.00","60","71","51","  310","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-15","6.49","0.00","66","79","56","  260","18.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-16","3.13","0.00","65","77","52","   90","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-17","5.82","0.00","69","78","59","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-18","6.93","0.00","71","80","62","   80","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-19","8.72","0.00","73","80","67","  100","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-20","12.30","0.00","75","83","70","  100","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-21","9.84","0.00","78","84","74","  140","19.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-22","5.14","0.00","77","85","72","  130","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-23","5.82","0.00","77","84","70","  140","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-24","4.92","0.00","77","86","70","  250","12.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-25","4.47","0.00","77","86","70","  280","13.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2014-02-26","7.16","0.00","76","86","72","  220","21.9"
